anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2013,2,CABA,75-79 años,Mujer,4709,2770.32,0.59,0.1,0.06,0.6
2013,2,CABA,75-79 años,Varón,9742,4978.93,0.51,0.23,0.11,0.45
2013,2,CABA,80+ años,Mujer,9986,4735.67,0.47,0.11,0.05,0.47
2013,2,CABA,80+ años,Varón,0,0,NA,0,0,NA
2013,6,Buenos Aires,20-24 años,Mujer,20841,11167.33,0.54,0.03,0.02,0.53
2013,6,Buenos Aires,20-24 años,Varón,19774,14451.89,0.73,0.03,0.02,0.71
2013,6,Buenos Aires,25-29 años,Mujer,8311,3196.15,0.38,0.01,0.01,0.39
2013,6,Buenos Aires,25-29 años,Varón,38193,17129.65,0.45,0.06,0.03,0.43
2013,6,Buenos Aires,30-34 años,Mujer,47377,14581.51,0.31,0.08,0.02,0.3
2013,6,Buenos Aires,30-34 años,Varón,15706,7127.46,0.45,0.03,0.01,0.45
2013,6,Buenos Aires,35-39 años,Mujer,44135,12474.48,0.28,0.09,0.02,0.27
2013,6,Buenos Aires,35-39 años,Varón,38854,12574.29,0.32,0.07,0.02,0.31
2013,6,Buenos Aires,40-44 años,Mujer,36958,11336.45,0.31,0.07,0.02,0.3
2013,6,Buenos Aires,40-44 años,Varón,23997,9118.68,0.38,0.05,0.02,0.37
2013,6,Buenos Aires,45-49 años,Mujer,56344,17070.03,0.3,0.12,0.03,0.28
2013,6,Buenos Aires,45-49 años,Varón,59536,18567.7,0.31,0.13,0.04,0.29
2013,6,Buenos Aires,50-54 años,Mujer,73509,21063.86,0.29,0.18,0.04,0.25
2013,6,Buenos Aires,50-54 años,Varón,44804,14206.13,0.32,0.11,0.03,0.3
2013,6,Buenos Aires,55-59 años,Mujer,47316,13089.13,0.28,0.13,0.04,0.26
2013,6,Buenos Aires,55-59 años,Varón,53178,15275.77,0.29,0.17,0.04,0.26
2013,6,Buenos Aires,60-64 años,Mujer,56073,12640.23,0.23,0.14,0.03,0.21
2013,6,Buenos Aires,60-64 años,Varón,44952,11709.56,0.26,0.14,0.04,0.25
2013,6,Buenos Aires,65-69 años,Mujer,49098,15845.11,0.32,0.15,0.04,0.29
2013,6,Buenos Aires,65-69 años,Varón,72082,17586.14,0.24,0.26,0.06,0.21
2013,6,Buenos Aires,70-74 años,Mujer,44811,11092.28,0.25,0.17,0.04,0.23
2013,6,Buenos Aires,70-74 años,Varón,39211,11843.1,0.3,0.31,0.07,0.24
2013,6,Buenos Aires,75-79 años,Mujer,50040,14681.06,0.29,0.26,0.06,0.25
2013,6,Buenos Aires,75-79 años,Varón,19735,6815.79,0.35,0.15,0.05,0.35
2013,6,Buenos Aires,80+ años,Mujer,24879,11951.16,0.48,0.12,0.05,0.44
2013,6,Buenos Aires,80+ años,Varón,9867,3490.47,0.35,0.07,0.03,0.37
2013,10,Catamarca,20-24 años,Mujer,795,563.9,0.71,0.06,0.04,0.69
2013,10,Catamarca,20-24 años,Varón,108,83.57,0.77,0.01,0.01,0.8
2013,10,Catamarca,25-29 años,Mujer,1165,854.45,0.73,0.09,0.06,0.69
2013,10,Catamarca,25-29 años,Varón,0,0,NA,0,0,NA
2013,10,Catamarca,30-34 años,Mujer,107,77.1,0.72,0.01,0.01,0.74
2013,10,Catamarca,30-34 años,Varón,922,475.31,0.52,0.09,0.04,0.51
2013,10,Catamarca,35-39 años,Mujer,1867,826.02,0.44,0.18,0.07,0.39
2013,10,Catamarca,35-39 años,Varón,860,647.86,0.75,0.08,0.06,0.72
2013,10,Catamarca,40-44 años,Mujer,2091,765.65,0.37,0.27,0.09,0.32
2013,10,Catamarca,40-44 años,Varón,1481,744.6,0.5,0.21,0.09,0.44
2013,10,Catamarca,45-49 años,Mujer,1445,713.83,0.49,0.2,0.09,0.44
2013,10,Catamarca,45-49 años,Varón,1484,884.13,0.6,0.25,0.12,0.5
2013,10,Catamarca,50-54 años,Mujer,820,501.2,0.61,0.17,0.1,0.56
2013,10,Catamarca,50-54 años,Varón,988,827.02,0.84,0.15,0.11,0.75
2013,10,Catamarca,55-59 años,Mujer,302,236.2,0.78,0.08,0.06,0.77
2013,10,Catamarca,55-59 años,Varón,1287,689.74,0.54,0.25,0.12,0.48
2013,10,Catamarca,60-64 años,Mujer,1669,720.86,0.43,0.19,0.08,0.4
2013,10,Catamarca,60-64 años,Varón,0,0,NA,0,0,NA
2013,10,Catamarca,65-69 años,Mujer,1155,552.08,0.48,0.22,0.09,0.43
2013,10,Catamarca,65-69 años,Varón,1015,617.61,0.61,0.34,0.16,0.46
2013,10,Catamarca,70-74 años,Mujer,312,188.53,0.6,0.11,0.06,0.59
2013,10,Catamarca,70-74 años,Varón,686,378.42,0.55,0.24,0.13,0.54
2013,10,Catamarca,75-79 años,Mujer,560,414.65,0.74,0.21,0.14,0.69
2013,10,Catamarca,75-79 años,Varón,734,524,0.71,0.49,0.2,0.4
2013,10,Catamarca,80+ años,Mujer,293,293,1,0.16,0.15,0.89
2013,10,Catamarca,80+ años,Varón,226,226,1,0.15,0.14,0.93
2013,14,Córdoba,20-24 años,Mujer,2329,1081.48,0.46,0.02,0.01,0.48
2013,14,Córdoba,20-24 años,Varón,1767,1767,1,0.02,0.02,1
2013,14,Córdoba,25-29 años,Mujer,8082,3335.1,0.41,0.07,0.03,0.41
2013,14,Córdoba,25-29 años,Varón,9564,7600.29,0.79,0.07,0.06,0.75
2013,14,Córdoba,30-34 años,Mujer,8476,2840.49,0.34,0.07,0.02,0.34
2013,14,Córdoba,30-34 años,Varón,4612,2612.65,0.57,0.05,0.03,0.57
2013,14,Córdoba,35-39 años,Mujer,9397,6421.74,0.68,0.11,0.07,0.63
2013,14,Córdoba,35-39 años,Varón,3076,1382.93,0.45,0.03,0.01,0.47
2013,14,Córdoba,40-44 años,Mujer,17443,7734.73,0.44,0.16,0.06,0.4
2013,14,Córdoba,40-44 años,Varón,7726,4396.83,0.57,0.09,0.05,0.56
2013,14,Córdoba,45-49 años,Mujer,15005,7099.37,0.47,0.17,0.07,0.41
2013,14,Córdoba,45-49 años,Varón,11285,4575.4,0.41,0.14,0.06,0.41
2013,14,Córdoba,50-54 años,Mujer,6281,2448.88,0.39,0.08,0.03,0.4
2013,14,Córdoba,50-54 años,Varón,13778,4357.25,0.32,0.19,0.06,0.31
2013,14,Córdoba,55-59 años,Mujer,12951,4101.15,0.32,0.2,0.06,0.3
2013,14,Córdoba,55-59 años,Varón,14962,5358.89,0.36,0.25,0.08,0.33
2013,14,Córdoba,60-64 años,Mujer,14286,5924.39,0.41,0.17,0.06,0.38
2013,14,Córdoba,60-64 años,Varón,11339,7971.25,0.7,0.17,0.11,0.62
2013,14,Córdoba,65-69 años,Mujer,31613,12737.77,0.4,0.44,0.11,0.26
2013,14,Córdoba,65-69 años,Varón,10972,4190.95,0.38,0.22,0.08,0.38
2013,14,Córdoba,70-74 años,Mujer,10704,6536.02,0.61,0.21,0.11,0.51
2013,14,Córdoba,70-74 años,Varón,20818,12807.48,0.62,0.53,0.17,0.32
2013,14,Córdoba,75-79 años,Mujer,8293,3220.42,0.39,0.3,0.1,0.32
2013,14,Córdoba,75-79 años,Varón,10359,6688.73,0.65,0.6,0.18,0.29
2013,14,Córdoba,80+ años,Mujer,5634,3529.85,0.63,0.1,0.06,0.59
2013,14,Córdoba,80+ años,Varón,2353,1577.64,0.67,0.08,0.06,0.72
2013,18,Corrientes,20-24 años,Mujer,1234,986.21,0.8,0.03,0.02,0.8
2013,18,Corrientes,20-24 años,Varón,309,309,1,0.01,0.01,1
2013,18,Corrientes,25-29 años,Mujer,803,567.99,0.71,0.02,0.02,0.7
2013,18,Corrientes,25-29 años,Varón,1678,1143.32,0.68,0.05,0.03,0.69
2013,18,Corrientes,30-34 años,Mujer,2195,966.14,0.44,0.07,0.03,0.46
2013,18,Corrientes,30-34 años,Varón,0,0,NA,0,0,NA
2013,18,Corrientes,35-39 años,Mujer,945,569.03,0.6,0.03,0.02,0.61
2013,18,Corrientes,35-39 años,Varón,1334,955.78,0.72,0.05,0.03,0.7
2013,18,Corrientes,40-44 años,Mujer,3159,1281.82,0.41,0.14,0.05,0.38
2013,18,Corrientes,40-44 años,Varón,1204,725.04,0.6,0.05,0.03,0.6
2013,18,Corrientes,45-49 años,Mujer,827,604.56,0.73,0.03,0.02,0.73
2013,18,Corrientes,45-49 años,Varón,103,103,1,0.01,0.01,1.02
2013,18,Corrientes,50-54 años,Mujer,3621,1610.58,0.44,0.18,0.07,0.4
2013,18,Corrientes,50-54 años,Varón,0,0,NA,0,0,NA
2013,18,Corrientes,55-59 años,Mujer,4261,1504.27,0.35,0.19,0.06,0.32
2013,18,Corrientes,55-59 años,Varón,2412,1454.56,0.6,0.13,0.08,0.57
2013,18,Corrientes,60-64 años,Mujer,1017,582.31,0.57,0.07,0.04,0.56
2013,18,Corrientes,60-64 años,Varón,1613,975.42,0.6,0.09,0.05,0.6
2013,18,Corrientes,65-69 años,Mujer,3847,2210.25,0.57,0.35,0.14,0.41
2013,18,Corrientes,65-69 años,Varón,1609,981.07,0.61,0.22,0.12,0.53
2013,18,Corrientes,70-74 años,Mujer,920,434.86,0.47,0.09,0.04,0.51
2013,18,Corrientes,70-74 años,Varón,1156,732.66,0.63,0.16,0.09,0.6
2013,18,Corrientes,75-79 años,Mujer,3433,1153.4,0.34,0.35,0.09,0.27
2013,18,Corrientes,75-79 años,Varón,2010,959.9,0.48,0.2,0.1,0.52
2013,18,Corrientes,80+ años,Mujer,1988,1012.23,0.51,0.23,0.11,0.46
2013,18,Corrientes,80+ años,Varón,219,219,1,0.06,0.06,1.01
2013,22,Chaco,20-24 años,Mujer,584,584,1,0.01,0.01,1
2013,22,Chaco,20-24 años,Varón,515,515,1,0.01,0.01,1
2013,22,Chaco,25-29 años,Mujer,3200,1633.26,0.51,0.1,0.05,0.5
2013,22,Chaco,25-29 años,Varón,895,895,1,0.03,0.03,0.99
2013,22,Chaco,30-34 años,Mujer,3159,2120.49,0.67,0.09,0.06,0.63
2013,22,Chaco,30-34 años,Varón,2958,1622.97,0.55,0.1,0.05,0.52
2013,22,Chaco,35-39 años,Mujer,7200,4429.16,0.62,0.19,0.1,0.51
2013,22,Chaco,35-39 años,Varón,1365,791.01,0.58,0.06,0.03,0.58
2013,22,Chaco,40-44 años,Mujer,1382,1047.62,0.76,0.07,0.05,0.73
2013,22,Chaco,40-44 años,Varón,1326,1006.62,0.76,0.06,0.04,0.75
2013,22,Chaco,45-49 años,Mujer,1810,1068.44,0.59,0.09,0.05,0.58
2013,22,Chaco,45-49 años,Varón,391,391,1,0.02,0.02,1.01
2013,22,Chaco,50-54 años,Mujer,2112,1300.81,0.62,0.08,0.05,0.59
2013,22,Chaco,50-54 años,Varón,4345,2030.93,0.47,0.18,0.08,0.42
2013,22,Chaco,55-59 años,Mujer,688,490.81,0.71,0.05,0.04,0.72
2013,22,Chaco,55-59 años,Varón,2238,1290.44,0.58,0.14,0.08,0.55
2013,22,Chaco,60-64 años,Mujer,1956,981.15,0.5,0.11,0.05,0.48
2013,22,Chaco,60-64 años,Varón,2220,954.66,0.43,0.2,0.09,0.43
2013,22,Chaco,65-69 años,Mujer,3534,1438.52,0.41,0.28,0.1,0.36
2013,22,Chaco,65-69 años,Varón,0,0,NA,0,0,NA
2013,22,Chaco,70-74 años,Mujer,3310,1930.82,0.58,0.3,0.14,0.46
2013,22,Chaco,70-74 años,Varón,805,429.91,0.53,0.24,0.13,0.55
2013,22,Chaco,75-79 años,Mujer,273,194.28,0.71,0.03,0.02,0.75
2013,22,Chaco,75-79 años,Varón,2523,1198.48,0.48,0.44,0.18,0.4
2013,22,Chaco,80+ años,Mujer,1691,1099.42,0.65,0.33,0.17,0.51
2013,22,Chaco,80+ años,Varón,235,235,1,0.07,0.07,1.05
2013,26,Chubut,20-24 años,Mujer,1759,974.06,0.55,0.08,0.04,0.53
2013,26,Chubut,20-24 años,Varón,1233,985.91,0.8,0.07,0.05,0.77
2013,26,Chubut,25-29 años,Mujer,937,498.2,0.53,0.04,0.02,0.52
2013,26,Chubut,25-29 años,Varón,356,253.47,0.71,0.02,0.01,0.71
2013,26,Chubut,30-34 años,Mujer,1607,701.88,0.44,0.08,0.03,0.42
2013,26,Chubut,30-34 años,Varón,2582,983.69,0.38,0.12,0.04,0.35
2013,26,Chubut,35-39 años,Mujer,1392,648.95,0.47,0.08,0.03,0.44
2013,26,Chubut,35-39 años,Varón,1220,616.63,0.51,0.06,0.03,0.49
2013,26,Chubut,40-44 años,Mujer,920,394.81,0.43,0.06,0.02,0.42
2013,26,Chubut,40-44 años,Varón,901,457.48,0.51,0.06,0.03,0.5
2013,26,Chubut,45-49 años,Mujer,893,461.75,0.52,0.06,0.03,0.51
2013,26,Chubut,45-49 años,Varón,1515,726.83,0.48,0.13,0.06,0.44
2013,26,Chubut,50-54 años,Mujer,1819,736.66,0.4,0.15,0.06,0.37
2013,26,Chubut,50-54 años,Varón,1249,539.61,0.43,0.1,0.04,0.41
2013,26,Chubut,55-59 años,Mujer,2375,903.95,0.38,0.2,0.07,0.34
2013,26,Chubut,55-59 años,Varón,926,425.91,0.46,0.1,0.04,0.45
2013,26,Chubut,60-64 años,Mujer,2138,850.53,0.4,0.24,0.08,0.35
2013,26,Chubut,60-64 años,Varón,1304,593.69,0.46,0.15,0.06,0.42
2013,26,Chubut,65-69 años,Mujer,1375,477.71,0.35,0.19,0.06,0.32
2013,26,Chubut,65-69 años,Varón,445,336.59,0.76,0.08,0.06,0.73
2013,26,Chubut,70-74 años,Mujer,1609,764.54,0.48,0.33,0.12,0.36
2013,26,Chubut,70-74 años,Varón,1478,707.91,0.48,0.28,0.11,0.39
2013,26,Chubut,75-79 años,Mujer,1022,406.99,0.4,0.25,0.1,0.39
2013,26,Chubut,75-79 años,Varón,99,99,1,0.06,0.06,1.02
2013,26,Chubut,80+ años,Mujer,579,291.49,0.5,0.11,0.05,0.5
2013,26,Chubut,80+ años,Varón,497,352.2,0.71,0.16,0.1,0.65
2013,30,Entre Ríos,20-24 años,Mujer,1054,645.6,0.61,0.02,0.01,0.62
2013,30,Entre Ríos,20-24 años,Varón,1090,927.63,0.85,0.03,0.02,0.85
2013,30,Entre Ríos,25-29 años,Mujer,1750,946.22,0.54,0.04,0.02,0.54
2013,30,Entre Ríos,25-29 años,Varón,294,294,1,0.01,0.01,1.01
2013,30,Entre Ríos,30-34 años,Mujer,977,504.4,0.52,0.03,0.01,0.52
2013,30,Entre Ríos,30-34 años,Varón,1502,1205.32,0.8,0.05,0.04,0.78
2013,30,Entre Ríos,35-39 años,Mujer,1539,787.29,0.51,0.04,0.02,0.51
2013,30,Entre Ríos,35-39 años,Varón,2551,1357.71,0.53,0.07,0.03,0.52
2013,30,Entre Ríos,40-44 años,Mujer,4768,2640.27,0.55,0.13,0.06,0.51
2013,30,Entre Ríos,40-44 años,Varón,1641,855.14,0.52,0.05,0.02,0.52
2013,30,Entre Ríos,45-49 años,Mujer,1451,1070.62,0.74,0.05,0.04,0.72
2013,30,Entre Ríos,45-49 años,Varón,1688,1085.24,0.64,0.08,0.05,0.62
2013,30,Entre Ríos,50-54 años,Mujer,4430,2083.63,0.47,0.16,0.07,0.42
2013,30,Entre Ríos,50-54 años,Varón,2736,1430.36,0.52,0.09,0.05,0.5
2013,30,Entre Ríos,55-59 años,Mujer,386,273.47,0.71,0.01,0.01,0.72
2013,30,Entre Ríos,55-59 años,Varón,3442,1375,0.4,0.16,0.06,0.39
2013,30,Entre Ríos,60-64 años,Mujer,3914,1434.65,0.37,0.17,0.06,0.34
2013,30,Entre Ríos,60-64 años,Varón,4852,2301.99,0.47,0.29,0.11,0.38
2013,30,Entre Ríos,65-69 años,Mujer,3726,1221.75,0.33,0.16,0.05,0.32
2013,30,Entre Ríos,65-69 años,Varón,861,652.76,0.76,0.06,0.04,0.75
2013,30,Entre Ríos,70-74 años,Mujer,1858,749.98,0.4,0.09,0.04,0.4
2013,30,Entre Ríos,70-74 años,Varón,3514,1984.32,0.56,0.24,0.11,0.48
2013,30,Entre Ríos,75-79 años,Mujer,1854,900.44,0.49,0.15,0.07,0.46
2013,30,Entre Ríos,75-79 años,Varón,964,757.11,0.79,0.14,0.11,0.75
2013,30,Entre Ríos,80+ años,Mujer,1877,792.2,0.42,0.16,0.06,0.4
2013,30,Entre Ríos,80+ años,Varón,1380,1138.7,0.83,0.21,0.15,0.69
2013,34,Formosa,20-24 años,Mujer,510,361.73,0.71,0.03,0.02,0.7
2013,34,Formosa,20-24 años,Varón,516,516,1,0.04,0.03,0.98
2013,34,Formosa,25-29 años,Mujer,338,253.61,0.75,0.02,0.02,0.75
2013,34,Formosa,25-29 años,Varón,1664,1176.64,0.71,0.12,0.08,0.64
2013,34,Formosa,30-34 años,Mujer,545,238.22,0.44,0.04,0.02,0.44
2013,34,Formosa,30-34 años,Varón,0,0,NA,0,0,NA
2013,34,Formosa,35-39 años,Mujer,767,388.94,0.51,0.05,0.03,0.49
2013,34,Formosa,35-39 años,Varón,0,0,NA,0,0,NA
2013,34,Formosa,40-44 años,Mujer,270,170.24,0.63,0.02,0.01,0.63
2013,34,Formosa,40-44 años,Varón,806,485.47,0.6,0.06,0.04,0.58
2013,34,Formosa,45-49 años,Mujer,414,414,1,0.05,0.04,0.97
2013,34,Formosa,45-49 años,Varón,453,282.12,0.62,0.05,0.03,0.61
2013,34,Formosa,50-54 años,Mujer,1225,866.47,0.71,0.11,0.07,0.65
2013,34,Formosa,50-54 años,Varón,621,565.98,0.91,0.07,0.06,0.87
2013,34,Formosa,55-59 años,Mujer,1096,629.67,0.57,0.16,0.08,0.53
2013,34,Formosa,55-59 años,Varón,840,476,0.57,0.11,0.06,0.54
2013,34,Formosa,60-64 años,Mujer,1403,729.3,0.52,0.18,0.08,0.47
2013,34,Formosa,60-64 años,Varón,638,383.93,0.6,0.1,0.06,0.58
2013,34,Formosa,65-69 años,Mujer,1011,573.2,0.57,0.24,0.12,0.48
2013,34,Formosa,65-69 años,Varón,1127,594.13,0.53,0.34,0.15,0.43
2013,34,Formosa,70-74 años,Mujer,735,520.52,0.71,0.16,0.11,0.68
2013,34,Formosa,70-74 años,Varón,1209,795.03,0.66,0.29,0.15,0.51
2013,34,Formosa,75-79 años,Mujer,354,223.21,0.63,0.16,0.11,0.66
2013,34,Formosa,75-79 años,Varón,378,378,1,0.15,0.14,0.95
2013,34,Formosa,80+ años,Mujer,754,466.27,0.62,0.15,0.09,0.6
2013,34,Formosa,80+ años,Varón,638,638,1,0.24,0.2,0.82
2013,38,Jujuy,20-24 años,Mujer,301,301,1,0.01,0.01,1
2013,38,Jujuy,20-24 años,Varón,246,246,1,0.01,0.01,1.01
2013,38,Jujuy,25-29 años,Mujer,836,609.15,0.73,0.04,0.03,0.72
2013,38,Jujuy,25-29 años,Varón,1637,978.86,0.6,0.07,0.04,0.58
2013,38,Jujuy,30-34 años,Mujer,1013,617.52,0.61,0.04,0.03,0.6
2013,38,Jujuy,30-34 años,Varón,1298,686.26,0.53,0.07,0.04,0.52
2013,38,Jujuy,35-39 años,Mujer,2329,896.25,0.38,0.11,0.04,0.37
2013,38,Jujuy,35-39 años,Varón,0,0,NA,0,0,NA
2013,38,Jujuy,40-44 años,Mujer,1300,820.53,0.63,0.07,0.04,0.61
2013,38,Jujuy,40-44 años,Varón,1120,979.86,0.87,0.06,0.05,0.84
2013,38,Jujuy,45-49 años,Mujer,2363,1181.12,0.5,0.14,0.07,0.46
2013,38,Jujuy,45-49 años,Varón,701,352.95,0.5,0.05,0.03,0.52
2013,38,Jujuy,50-54 años,Mujer,557,442.42,0.79,0.04,0.03,0.79
2013,38,Jujuy,50-54 años,Varón,86,86,1,0.01,0.01,1.01
2013,38,Jujuy,55-59 años,Mujer,1662,752.58,0.45,0.12,0.05,0.44
2013,38,Jujuy,55-59 años,Varón,1230,611.96,0.5,0.11,0.05,0.49
2013,38,Jujuy,60-64 años,Mujer,3794,1503.96,0.4,0.38,0.11,0.28
2013,38,Jujuy,60-64 años,Varón,1596,763.53,0.48,0.19,0.09,0.46
2013,38,Jujuy,65-69 años,Mujer,1071,587.58,0.55,0.11,0.06,0.53
2013,38,Jujuy,65-69 años,Varón,1879,849.09,0.45,0.2,0.08,0.41
2013,38,Jujuy,70-74 años,Mujer,0,0,NA,0,0,NA
2013,38,Jujuy,70-74 años,Varón,346,277.1,0.8,0.1,0.08,0.78
2013,38,Jujuy,75-79 años,Mujer,186,131.52,0.71,0.05,0.04,0.76
2013,38,Jujuy,75-79 años,Varón,0,0,NA,0,0,NA
2013,38,Jujuy,80+ años,Mujer,2178,1166.2,0.54,0.32,0.13,0.41
2013,38,Jujuy,80+ años,Varón,326,326,1,0.09,0.09,0.97
2013,42,La Pampa,20-24 años,Mujer,156,113.21,0.73,0.02,0.01,0.74
2013,42,La Pampa,20-24 años,Varón,316,316,1,0.03,0.03,0.98
2013,42,La Pampa,25-29 años,Mujer,1087,580.25,0.53,0.13,0.06,0.49
2013,42,La Pampa,25-29 años,Varón,0,0,NA,0,0,NA
2013,42,La Pampa,30-34 años,Mujer,920,455.38,0.49,0.1,0.05,0.46
2013,42,La Pampa,30-34 años,Varón,202,202,1,0.03,0.03,0.99
2013,42,La Pampa,35-39 años,Mujer,1033,506.58,0.49,0.11,0.05,0.46
2013,42,La Pampa,35-39 años,Varón,601,355.06,0.59,0.1,0.06,0.56
2013,42,La Pampa,40-44 años,Mujer,625,390.72,0.63,0.08,0.05,0.6
2013,42,La Pampa,40-44 años,Varón,534,365.58,0.68,0.06,0.04,0.66
2013,42,La Pampa,45-49 años,Mujer,558,412.47,0.74,0.1,0.07,0.68
2013,42,La Pampa,45-49 años,Varón,369,270.52,0.73,0.06,0.04,0.71
2013,42,La Pampa,50-54 años,Mujer,817,817,1,0.1,0.09,0.92
2013,42,La Pampa,50-54 años,Varón,826,480.76,0.58,0.14,0.08,0.55
2013,42,La Pampa,55-59 años,Mujer,1019,480.55,0.47,0.21,0.09,0.41
2013,42,La Pampa,55-59 años,Varón,312,312,1,0.06,0.06,0.96
2013,42,La Pampa,60-64 años,Mujer,409,226.27,0.55,0.1,0.05,0.55
2013,42,La Pampa,60-64 años,Varón,632,332.09,0.53,0.13,0.06,0.5
2013,42,La Pampa,65-69 años,Mujer,843,466.33,0.55,0.25,0.11,0.45
2013,42,La Pampa,65-69 años,Varón,272,272,1,0.08,0.08,0.95
2013,42,La Pampa,70-74 años,Mujer,435,375.66,0.86,0.09,0.07,0.81
2013,42,La Pampa,70-74 años,Varón,173,173,1,0.05,0.05,0.97
2013,42,La Pampa,75-79 años,Mujer,539,334.9,0.62,0.2,0.11,0.55
2013,42,La Pampa,75-79 años,Varón,594,410.39,0.69,0.24,0.14,0.57
2013,42,La Pampa,80+ años,Mujer,453,223.49,0.49,0.1,0.05,0.48
2013,42,La Pampa,80+ años,Varón,357,292.51,0.82,0.17,0.12,0.75
2013,46,La Rioja,20-24 años,Mujer,697,374.59,0.54,0.05,0.03,0.53
2013,46,La Rioja,20-24 años,Varón,0,0,NA,0,0,NA
2013,46,La Rioja,25-29 años,Mujer,1054,489.01,0.46,0.08,0.04,0.45
2013,46,La Rioja,25-29 años,Varón,30,30,1,0,0,1.01
2013,46,La Rioja,30-34 años,Mujer,1144,586.64,0.51,0.11,0.05,0.48
2013,46,La Rioja,30-34 años,Varón,293,293,1,0.02,0.02,0.99
2013,46,La Rioja,35-39 años,Mujer,234,189.97,0.81,0.02,0.02,0.81
2013,46,La Rioja,35-39 años,Varón,749,413.17,0.55,0.08,0.04,0.53
2013,46,La Rioja,40-44 años,Mujer,54,54,1,0.01,0.01,1.01
2013,46,La Rioja,40-44 años,Varón,917,385.77,0.42,0.12,0.05,0.41
2013,46,La Rioja,45-49 años,Mujer,1062,765.71,0.72,0.15,0.1,0.65
2013,46,La Rioja,45-49 años,Varón,938,486.7,0.52,0.13,0.06,0.49
2013,46,La Rioja,50-54 años,Mujer,755,389.26,0.52,0.1,0.05,0.49
2013,46,La Rioja,50-54 años,Varón,713,344.32,0.48,0.11,0.05,0.47
2013,46,La Rioja,55-59 años,Mujer,1538,619.09,0.4,0.31,0.1,0.33
2013,46,La Rioja,55-59 años,Varón,868,460.55,0.53,0.17,0.08,0.49
2013,46,La Rioja,60-64 años,Mujer,173,124.53,0.72,0.04,0.03,0.73
2013,46,La Rioja,60-64 años,Varón,1482,651.36,0.44,0.31,0.11,0.37
2013,46,La Rioja,65-69 años,Mujer,319,181.91,0.57,0.07,0.04,0.57
2013,46,La Rioja,65-69 años,Varón,722,460.93,0.64,0.23,0.13,0.56
2013,46,La Rioja,70-74 años,Mujer,994,490.23,0.49,0.34,0.14,0.42
2013,46,La Rioja,70-74 años,Varón,949,521.06,0.55,0.39,0.16,0.41
2013,46,La Rioja,75-79 años,Mujer,263,263,1,0.17,0.15,0.9
2013,46,La Rioja,75-79 años,Varón,217,127.98,0.59,0.14,0.1,0.68
2013,46,La Rioja,80+ años,Mujer,555,268.22,0.48,0.2,0.09,0.46
2013,46,La Rioja,80+ años,Varón,121,87.09,0.72,0.09,0.07,0.78
2013,50,Mendoza,20-24 años,Mujer,1698,1227.93,0.72,0.03,0.02,0.72
2013,50,Mendoza,20-24 años,Varón,693,693,1,0.01,0.01,1
2013,50,Mendoza,25-29 años,Mujer,2413,1258.32,0.52,0.04,0.02,0.52
2013,50,Mendoza,25-29 años,Varón,1652,1168.37,0.71,0.03,0.02,0.7
2013,50,Mendoza,30-34 años,Mujer,2589,1362.15,0.53,0.06,0.03,0.51
2013,50,Mendoza,30-34 años,Varón,0,0,NA,0,0,NA
2013,50,Mendoza,35-39 años,Mujer,4556,2419.58,0.53,0.09,0.04,0.5
2013,50,Mendoza,35-39 años,Varón,0,0,NA,0,0,NA
2013,50,Mendoza,40-44 años,Mujer,3593,1751.05,0.49,0.09,0.04,0.47
2013,50,Mendoza,40-44 años,Varón,3311,2228.01,0.67,0.08,0.05,0.64
2013,50,Mendoza,45-49 años,Mujer,3472,1604.61,0.46,0.09,0.04,0.45
2013,50,Mendoza,45-49 años,Varón,5845,2961.83,0.51,0.15,0.07,0.46
2013,50,Mendoza,50-54 años,Mujer,3152,1425.88,0.45,0.1,0.04,0.43
2013,50,Mendoza,50-54 años,Varón,6022,2311.37,0.38,0.17,0.06,0.35
2013,50,Mendoza,55-59 años,Mujer,4452,2264.8,0.51,0.12,0.06,0.47
2013,50,Mendoza,55-59 años,Varón,4319,2342.96,0.54,0.13,0.07,0.5
2013,50,Mendoza,60-64 años,Mujer,3253,1523.19,0.47,0.08,0.04,0.45
2013,50,Mendoza,60-64 años,Varón,3594,1350.67,0.38,0.14,0.05,0.36
2013,50,Mendoza,65-69 años,Mujer,7198,2191.93,0.3,0.19,0.05,0.28
2013,50,Mendoza,65-69 años,Varón,3908,2235.85,0.57,0.15,0.08,0.52
2013,50,Mendoza,70-74 años,Mujer,2967,1314.27,0.44,0.12,0.05,0.43
2013,50,Mendoza,70-74 años,Varón,4556,1909.18,0.42,0.25,0.09,0.37
2013,50,Mendoza,75-79 años,Mujer,2273,1088.99,0.48,0.14,0.07,0.46
2013,50,Mendoza,75-79 años,Varón,3469,1708.92,0.49,0.28,0.12,0.44
2013,50,Mendoza,80+ años,Mujer,4869,2491.46,0.51,0.26,0.11,0.41
2013,50,Mendoza,80+ años,Varón,5623,2321.22,0.41,0.62,0.14,0.22
2013,54,Misiones,20-24 años,Mujer,2201,1564.87,0.71,0.05,0.04,0.69
2013,54,Misiones,20-24 años,Varón,0,0,NA,0,0,NA
2013,54,Misiones,25-29 años,Mujer,2305,1731.27,0.75,0.08,0.06,0.71
